12
24.955013
4.121929	15.029163	12.570829	-0.347274	0.251542	-0.114075	-0.896166
13.589044	11.317044	0.049966	0.247871	-0.676586	0.685022	0.107409
10.029217	7.01236	19.447252	-0.190075	-0.426177	-0.532815	-0.705941
7.634642	5.885116	23.324403	0.408111	-0.375612	-0.483948	-0.676872
18.100322	15.651866	15.729379	-0.544903	0.748298	-0.373267	0.061661
13.766269	9.690221	8.221787	-0.639899	0.514171	-0.073445	-0.566359
18.104942	15.245508	24.832688	-0.547265	-0.601795	0.575492	0.084567
15.647004	14.553282	11.935071	0.463735	-0.234947	-0.634964	0.571464
11.270938	1.959321	17.330013	-0.186939	0.588654	-0.134008	-0.774972
11.209	7.37254	18.46985	0.363604	0.656118	0.220614	-0.623403
6.173596	9.945251	20.590884	0.017853	0.894506	-0.439943	0.07739
13.349681	2.531781	21.291444	-0.26356	-0.359233	0.722374	0.528833
14.011915	8.139136	14.414275	-0.34493	-0.664429	-0.457346	0.479993
18.574293	15.070794	12.270072	-0.417164	0.482729	-0.467194	-0.612109
