100
15.085664
8.626915	12.863057	11.12305	-0.836383	0.203726	-0.07095	-0.50391
10.919261	11.757363	11.731662	0.23597	-0.24395	-0.838983	-0.42534
6.217087	7.138832	3.086422	-0.927553	0.352135	-0.048167	-0.115437
4.036825	14.257686	13.659163	-0.183773	-0.153888	0.213638	-0.947051
11.279855	9.265962	0.272167	-0.150131	-0.240629	0.289588	-0.914165
9.918588	0.255757	5.468002	-0.607011	0.577313	0.329805	0.435288
13.390805	13.81079	13.395099	-0.914155	0.168767	-0.351452	-0.110997
11.475856	0.300832	11.976778	0.066771	0.580118	-0.761438	-0.281454
13.325947	12.24334	2.727325	0.815647	0.068152	-0.326153	-0.472969
5.313466	8.637063	5.500017	0.220646	0.824944	0.446083	-0.267941
0.851127	9.123697	13.225253	0.232761	0.306386	0.537558	0.75032
5.478704	12.254323	8.990361	-0.543951	0.712903	-0.345665	-0.276409
12.911161	4.12942	9.057222	0.37919	-0.238893	-0.893947	-0.001906
12.552591	14.069113	12.468603	0.803926	0.51215	0.023151	0.301444
2.915842	6.223677	0.13418	0.844069	-0.280535	0.279479	-0.361579
5.697427	1.683767	4.812005	-0.460436	-0.64272	0.125068	-0.59939
12.720691	2.354719	8.0107	-0.371919	-0.12558	0.311672	-0.865313
0.344752	11.955438	6.355055	-0.195209	0.793946	-0.268028	0.509612
1.424377	12.917585	3.514374	-0.23894	-0.821911	0.081912	-0.510549
4.62055	12.592324	3.967545	-0.515318	0.420289	0.10258	0.739785
0.235744	14.392412	13.74138	0.616022	-0.708274	-0.082936	0.334644
7.563218	0.397169	2.376637	-0.736271	0.073735	-0.619509	-0.262063
12.095825	14.419031	3.031689	-0.714073	0.445581	-0.087799	-0.532775
11.015284	5.448498	5.771555	0.762656	0.35557	-0.473745	0.259791
14.831241	2.913101	0.586461	-0.895448	0.230121	-0.181377	0.33514
2.086611	11.408322	14.274108	0.582901	-0.249066	0.675551	0.376595
14.91858	5.407112	12.825767	0.286354	-0.380583	0.352358	-0.805607
5.119545	3.590271	2.405664	-0.746449	0.156459	-0.04273	0.645375
11.798408	1.347002	5.48081	-0.270369	0.897861	-0.088175	-0.336111
0.069532	14.720759	2.145958	-0.778864	-0.310081	0.5438	-0.03875
11.584711	4.65025	4.773044	0.665281	-0.482449	-0.360657	-0.441101
2.196013	13.028595	7.761284	-0.65854	0.125708	0.285242	-0.684953
1.768491	3.377864	6.778691	0.343018	0.212296	0.782856	-0.473714
0.350278	2.313408	6.498721	-0.552293	-0.579019	0.514014	-0.30903
3.649624	3.608283	10.237817	-0.247026	-0.538134	-0.392462	-0.703821
11.617697	2.703208	6.739817	0.002892	-0.748409	0.65253	0.118658
10.236061	12.579539	8.578545	0.421123	-0.105919	0.617274	-0.656056
2.07624	13.425683	8.942163	0.225262	-0.443281	-0.325258	-0.804342
0.177622	5.924984	10.059105	0.239011	0.742881	0.294121	-0.55181
8.894564	2.381341	5.798596	-0.352517	0.054812	0.225322	-0.906619
0.694649	3.754944	10.945903	-0.695254	-0.495514	-0.492956	-0.167578
7.023876	14.765101	4.269069	0.241879	0.716528	-0.640176	-0.135117
8.405996	10.208884	5.20035	0.739104	0.305027	-0.348884	0.48884
5.496657	2.430886	11.006983	0.840993	-0.452437	0.294247	-0.038081
10.096343	3.522111	7.830411	0.887026	0.011091	-0.086612	0.453388
9.414815	5.032094	11.544806	0.046922	0.753578	-0.563949	0.334486
13.757947	10.014002	6.698114	-0.776854	0.12531	-0.415156	-0.456553
13.306103	14.588009	11.578829	-0.203137	-0.727004	0.380512	-0.534239
6.899219	14.632348	12.749539	0.921107	-0.029301	0.252424	-0.294933
4.519807	10.638984	4.225349	0.169309	0.295639	-0.922598	0.180953
1.923479	11.492596	4.641297	0.284416	-0.261358	0.769763	0.508197
4.361465	10.108112	8.499524	0.640629	-0.368195	-0.665048	0.10834
11.276428	1.471048	8.444592	0.669594	-0.132963	0.313844	-0.659899
11.459397	12.321387	0.651918	-0.72557	0.438358	0.388492	-0.361198
9.89507	15.07456	2.191438	0.560287	-0.616729	-0.549046	0.065363
0.674541	0.928373	10.561446	0.182117	0.397027	-0.888596	-0.139999
1.249343	11.81474	10.633972	0.051861	0.908027	-0.377553	-0.17393
9.742681	10.923117	6.860519	0.848279	-0.228445	-0.443031	-0.17877
7.433908	12.843589	7.492434	0.377406	-0.268252	-0.159921	0.871797
7.892901	1.043403	8.040568	-0.214501	-0.685885	-0.694658	-0.031631
1.857066	1.425823	4.152752	-0.294578	-0.361521	0.874607	-0.132626
0.283135	9.908353	7.680308	-0.699524	-0.401994	0.575188	-0.135004
8.060603	12.388906	9.054297	0.200758	0.344529	0.909796	0.11518
13.505477	0.884628	12.125199	0.04491	0.737369	0.242327	-0.628925
